Punto Venta,Fecha Venta,Producto,Clave Gen‚rica,Clave SAT,UM SAT,Descripcion Producto,Cantidad,Importe,Costo,Importe Costo
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,VG 987,VG 987,11121900,H87,PERFUMERO PLASTICO C/ATOM 20mlNARANJADEC,1,22.62,6.6809,6.6809
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,VG 987,VG 987,11121900,H87,PERFUMERO PLASTICO C/ATOM 20mlNARANJADEC,4,72.5,6.6809,26.7236
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,VG 987,VG 987,11121900,H87,PERFUMERO PLASTICO C/ATOM 20mlNARANJADEC,12,199.52,6.6809,80.1708
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,VG 987,VG 987,11121900,H87,PERFUMERO PLASTICO C/ATOM 20mlNARANJADEC,1,22.62,6.6809,6.6809
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,VG 987,VG 987,11121900,H87,PERFUMERO PLASTICO C/ATOM 20mlNARANJADEC,7,158.34,6.6809,46.7663
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,VG 987,VG 987,11121900,H87,PERFUMERO PLASTICO C/ATOM 20mlNARANJADEC,3,67.86,6.6809,20.0427
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,VG 987,VG 987,11121900,H87,PERFUMERO PLASTICO C/ATOM 20mlNARANJADEC,1,22.62,6.6809,6.6809
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VG 987,VG 987,11121900,H87,PERFUMERO PLASTICO C/ATOM 20mlNARANJADEC,2,45.24,6.6809,13.3618
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,VG 987,VG 987,11121900,H87,PERFUMERO PLASTICO C/ATOM 20mlNARANJADEC,1,22.62,6.6809,6.6809
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,2,45.24,6.6809,13.3618
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,7,149.35,6.6809,46.7663
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,6,135.72,6.6809,40.0854
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,7,158.34,6.6809,46.7663
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,4,90.48,6.6809,26.7236
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,3,67.86,6.6809,20.0427
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,6,126.73,6.6809,40.0854
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,5,95.12,6.6809,33.4045
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,1,22.62,6.6809,6.6809
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,7,158.34,6.6809,46.7663
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,4,72.5,6.6809,26.7236
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,4,90.48,6.6809,26.7236
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,7,158.34,6.6809,46.7663
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,7,158.34,6.6809,46.7663
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,6,117.74,6.6809,40.0854
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,3,67.86,6.6809,20.0427
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,4,90.48,6.6809,26.7236
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,5,113.1,6.6809,33.4045
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,10,226.2,6.6809,66.809
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,4,90.48,6.6809,26.7236
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,14,289.7,6.6809,93.5326
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,VG 988,VG 988,11121900,H87,PERFUMERO PLASTICO C/ATOM 20ml VERDE DEC,4,81.49,6.6809,26.7236
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,3552,597.19,0.0627,222.7104
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1569,332.19,0.0627,98.3763
K945 - LUCIO COLLINS DE LA ROSA,22/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1103,305.08,0.0627,69.1581
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,4115,1063.33,0.0627,258.0105
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,2895,667.62,0.0627,181.5165
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1604,373.25,0.0627,100.5708
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1543,478.21,0.0627,96.7461
K945 - LUCIO COLLINS DE LA ROSA,21/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,426,132.02,0.0627,26.7102
K945 - LUCIO COLLINS DE LA ROSA,19/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,215,66.63,0.0627,13.4805
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,3093,865.16,0.0627,193.9311
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1863,481.65,0.0627,116.8101
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,2762,571.54,0.0627,173.1774
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1573,383.82,0.0627,98.6271
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1157,358.35,0.0627,72.5439
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,901,269.99,0.0627,56.4927
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1313,251.6,0.0627,82.3251
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,3013,656.74,0.0627,188.9151
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,729,209.96,0.0627,45.7083
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1385,315.9,0.0627,86.8395
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,3101,678.27,0.0627,194.4327
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1193,353.74,0.0627,74.8011
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,3253,788.8,0.0627,203.9631
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,2364,644.92,0.0627,148.2228
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,1223,379.07,0.0627,76.6821
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,2731,472.26,0.0627,171.2337
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,VH 03,VH 03,53131620,GRM,PERFUMOL EN CORRUGADO,677,163.66,0.0627,42.4479
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,VK 101,VK 101,11121900,H87,TAPA PERSEO D20 AZUL MEDIO,1,3,1.333,1.333
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,VK 101,VK 101,11121900,H87,TAPA PERSEO D20 AZUL MEDIO,7,28.18,1.333,9.331
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,VK 101,VK 101,11121900,H87,TAPA PERSEO D20 AZUL MEDIO,8,32.2,1.333,10.664
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,VK 101,VK 101,11121900,H87,TAPA PERSEO D20 AZUL MEDIO,17,68.49,1.333,22.661
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,VK 123,VK 123,11121900,H87,TAPA LILIANA D18 P/ENV 30ML ROSA,2,6,1.2626,2.5252
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,VK 123,VK 123,11121900,H87,TAPA LILIANA D18 P/ENV 30ML ROSA,1,3,1.2626,1.2626
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,VK 123,VK 123,11121900,H87,TAPA LILIANA D18 P/ENV 30ML ROSA,6,18,1.2626,7.5756
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,3,12.3,1.8001,5.4003
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,3,11.73,1.8001,5.4003
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,3,12.11,1.8001,5.4003
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,1,4.1,1.8001,1.8001
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,6,24.22,1.8001,10.8006
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,2,7.82,1.8001,3.6002
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,4,16.4,1.8001,7.2004
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,8,32.8,1.8001,14.4008
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,3,12.11,1.8001,5.4003
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,9,36.14,1.8001,16.2009
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,1,4.1,1.8001,1.8001
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,5,20.12,1.8001,9.0005
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,5,20.5,1.8001,9.0005
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,3,11.92,1.8001,5.4003
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,1,4.1,1.8001,1.8001
K945 - LUCIO COLLINS DE LA ROSA,21/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,1,4.1,1.8001,1.8001
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,3,12.3,1.8001,5.4003
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,14,55.5,1.8001,25.2014
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,4,16.02,1.8001,7.2004
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,2,8.2,1.8001,3.6002
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,VK 131,VK 131,24122004,H87,TAPA PLASTICA BIKENDI NEGRA,5,20.12,1.8001,9.0005
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,VK 135,VK 135,24122004,H87,TAPA AXEL D18 AZUL,7,28.19,2.2542,15.7794
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,VK 135,VK 135,24122004,H87,TAPA AXEL D18 AZUL,5,20.15,2.2542,11.271
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,VK 135,VK 135,24122004,H87,TAPA AXEL D18 AZUL,1,4.03,2.2542,2.2542
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,VK 135,VK 135,24122004,H87,TAPA AXEL D18 AZUL,13,52.35,2.2542,29.3046
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VK 135,VK 135,24122004,H87,TAPA AXEL D18 AZUL,1,3,2.2542,2.2542
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,VK 135,VK 135,24122004,H87,TAPA AXEL D18 AZUL,11,44.28,2.2542,24.7962
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,VK 135,VK 135,24122004,H87,TAPA AXEL D18 AZUL,2,8.05,2.2542,4.5084
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VK 228,VK 228,24122004,H87,TAPA WIN WOMAN D18 CRISTALINA,1,12.2,5.3376,5.3376
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,4,8.74,0.9617,3.8468
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,1,2,0.9617,0.9617
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,5,10.73,0.9617,4.8085
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,3,6,0.9617,2.8851
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,8,16.74,0.9617,7.6936
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,5,10.37,0.9617,4.8085
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,3,6.36,0.9617,2.8851
K945 - LUCIO COLLINS DE LA ROSA,20/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,3,6.18,0.9617,2.8851
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,3,6,0.9617,2.8851
K945 - LUCIO COLLINS DE LA ROSA,21/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,2,4,0.9617,1.9234
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,1,2,0.9617,0.9617
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,1,2,0.9617,0.9617
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,1,2,0.9617,0.9617
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,1,2.18,0.9617,0.9617
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,VK 322,VK 322,11121900,H87,TAPA DESODORANTE D43 NEGRO TRASLUCIDO,4,8.18,0.9617,3.8468
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,4,36,1.3482,5.3928
K945 - LUCIO COLLINS DE LA ROSA,26/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,1,9,1.3482,1.3482
K945 - LUCIO COLLINS DE LA ROSA,22/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,1,9,1.3482,1.3482
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,11,94.6,1.3482,14.8302
K945 - LUCIO COLLINS DE LA ROSA,16/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,9,81,1.3482,12.1338
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,2,18,1.3482,2.6964
K945 - LUCIO COLLINS DE LA ROSA,21/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,1,9,1.3482,1.3482
K945 - LUCIO COLLINS DE LA ROSA,19/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,2,18,1.3482,2.6964
K945 - LUCIO COLLINS DE LA ROSA,23/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,1,9,1.3482,1.3482
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,4,36,1.3482,5.3928
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,4,36,1.3482,5.3928
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,3,27,1.3482,4.0446
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,6,54,1.3482,8.0892
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,2,18,1.3482,2.6964
K945 - LUCIO COLLINS DE LA ROSA,13/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,2,18,1.3482,2.6964
K945 - LUCIO COLLINS DE LA ROSA,11/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,3,27,1.3482,4.0446
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,1,9,1.3482,1.3482
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,3,27,1.3482,4.0446
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,1,9,1.3482,1.3482
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,1,9,1.3482,1.3482
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,6,54,1.3482,8.0892
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,5,45,1.3482,6.741
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,1,9,1.3482,1.3482
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,VK 414,VK 414,11121900,H87,TAPA FOR MEN POLIPROPILENO NEGRO,2,18,1.3482,2.6964
K945 - LUCIO COLLINS DE LA ROSA,03/09/2022,VK 418,VK 418,11121900,H87,TAPA OCTAGONAL D18 SURLYN,9,63,5,45
K945 - LUCIO COLLINS DE LA ROSA,14/09/2022,VK 418,VK 418,11121900,H87,TAPA OCTAGONAL D18 SURLYN,10,70,5,50
K945 - LUCIO COLLINS DE LA ROSA,10/09/2022,VK 418,VK 418,11121900,H87,TAPA OCTAGONAL D18 SURLYN,13,91,5,65
K945 - LUCIO COLLINS DE LA ROSA,25/09/2022,VK 418,VK 418,11121900,H87,TAPA OCTAGONAL D18 SURLYN,2,14,5,10
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,VK 426,VK 426,11121900,H87,TAPA CAPTIVER D18 SURLING CRISTALINO,1,13,5,5
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,VK 426,VK 426,11121900,H87,TAPA CAPTIVER D18 SURLING CRISTALINO,5,35,5,25
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,VK 426,VK 426,11121900,H87,TAPA CAPTIVER D18 SURLING CRISTALINO,4,28,5,20
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VK 426,VK 426,11121900,H87,TAPA CAPTIVER D18 SURLING CRISTALINO,1,13,5,5
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VK 431,VK 431,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 NATURAL,1,5.98,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,VK 431,VK 431,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 NATURAL,1,7.3,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,04/09/2022,VK 431,VK 431,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 NATURAL,4,25.24,2.5,10
K945 - LUCIO COLLINS DE LA ROSA,15/09/2022,VK 431,VK 431,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 NATURAL,1,5.98,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,VK 431,VK 431,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 NATURAL,1,7.3,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,VK 431,VK 431,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 NATURAL,1,5.98,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,VK 431,VK 431,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 NATURAL,2,11.96,2.5,5
K945 - LUCIO COLLINS DE LA ROSA,24/09/2022,VK 432,VK 432,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 VERDE,2,14.6,2.5,5
K945 - LUCIO COLLINS DE LA ROSA,18/09/2022,VK 432,VK 432,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 VERDE,1,7.3,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,17/09/2022,VK 432,VK 432,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 VERDE,2,14.6,2.5,5
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,VK 432,VK 432,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 VERDE,1,7.3,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VK 432,VK 432,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 VERDE,1,5.98,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,07/09/2022,VK 432,VK 432,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 VERDE,1,7.3,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,12/09/2022,VK 432,VK 432,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 VERDE,3,17.94,2.5,7.5
K945 - LUCIO COLLINS DE LA ROSA,09/09/2022,VK 432,VK 432,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 VERDE,1,7.3,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,08/09/2022,VK 432,VK 432,24122004,H87,TAPA DIFUSOR AMBIENTAL R28 VERDE,1,7.3,2.5,2.5
K945 - LUCIO COLLINS DE LA ROSA,02/09/2022,VK 511,VK 511,11121900,H87,TAPA KEA/VESUBIO D15 SULYNG CRISTALINO,1,9.4,5.3793,5.3793
K945 - LUCIO COLLINS DE LA ROSA,01/09/2022,VK 548,VK 548,11121900,H87,TAPA ICE DE SURLYN CRISTALINO,9,124.2,11.6877,105.1893
K945 - LUCIO COLLINS DE LA ROSA,06/09/2022,VK 548,VK 548,11121900,H87,TAPA ICE DE SURLYN CRISTALINO,1,13,11.6877,11.6877
K945 - LUCIO COLLINS DE LA ROSA,05/09/2022,VK 548,VK 548,11121900,H87,TAPA ICE DE SURLYN CRISTALINO,2,26,11.6877,23.3754
